Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research,Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Payment_Frequency,Time_to_Decision,Delivery_Status
CUST-001761,57.0,Female,Middle,Married,High School,Teacher,Chicago,Groceries,,19.0,In-Store,1,5,8.0,High,Somewhat Sensitive,0.52,4,Medium,Smartphone,Other,2023-02-13 22:00:00,Yes,Yes,Planned,Standard,One-time,15,Returned
CUST-001762,44.0,Female,High,Married,Doctorate,Technician,Seattle,Home Appliances,217.67,2.0,Online,1,4,3.0,Low,Somewhat Sensitive,0.55,9,Medium,Smartphone,Other,2024-10-02 17:00:00,Yes,Yes,Need-based,No Preference,One-time,11,Delivered
CUST-001763,53.0,Male,High,Married,Bachelor's,Clerk,Los Angeles,Home Appliances,356.23,20.0,Online,1,5,17.0,High,Very Sensitive,0.05,7,None,Smartphone,Debit Card,2023-05-06 13:00:00,Yes,No,Impulsive,No Preference,One-time,19,Returned
CUST-001764,20.0,Female,Middle,Single,High School,Engineer,New York,Beauty,32.11,15.0,Online,5,2,0.0,Medium,Somewhat Sensitive,0.09,6,Medium,Desktop,PayPal,2023-06-28 16:00:00,Yes,No,Impulsive,Express,One-time,14,Returned
CUST-001765,26.0,Male,Middle,Married,High School,Engineer,Chicago,Electronics,344.18,11.0,Online,4,3,12.0,Medium,Not Sensitive,0.28,9,None,Smartphone,PayPal,2023-05-06 20:00:00,Yes,Yes,Need-based,Standard,One-time,1,Delivered
CUST-001766,61.0,Male,Low,Married,High School,Clerk,Miami,Books,169.58,11.0,In-Store,2,4,6.0,Medium,Somewhat Sensitive,0.3,3,Low,Smartphone,Debit Card,2023-04-17 17:00:00,Yes,No,Planned,No Preference,One-time,13,Returned
CUST-001767,55.0,Male,Low,Single,Master's,Student,New York,Beauty,231.89,9.0,Mixed,4,1,14.0,High,Very Sensitive,0.74,5,High,Smartphone,PayPal,2024-05-22 12:00:00,Yes,No,Impulsive,No Preference,One-time,1,Returned
CUST-001768,21.0,Male,Middle,Divorced,Doctorate,Student,New York,Furniture,372.19,18.0,Online,5,2,10.0,Low,Somewhat Sensitive,0.25,1,High,Smartphone,Debit Card,2024-09-24 09:00:00,Yes,Yes,Planned,Express,One-time,26,Returned
CUST-001769,53.0,Female,High,Widowed,Master's,Technician,Seattle,Home Appliances,49.43,4.0,Online,2,1,21.0,None,Somewhat Sensitive,0.69,10,Low,Smartphone,Credit Card,2023-04-05 23:00:00,Yes,Yes,Wants-based,Standard,One-time,1,Returned
CUST-001770,47.0,Male,Middle,Single,High School,Student,Denver,Sports,413.15,17.0,Online,2,1,20.0,Medium,Very Sensitive,0.69,10,Medium,Smartphone,Credit Card,2024-03-18 08:00:00,No,No,Planned,Standard,One-time,8,Returned
CUST-001771,32.0,Female,Middle,Married,Bachelor's,Doctor,Miami,Sports,69.98,1.0,Online,3,2,6.0,High,Somewhat Sensitive,0.13,2,Medium,Smartphone,Debit Card,2023-04-29 23:00:00,No,No,Planned,Standard,One-time,7,Returned
CUST-001772,52.0,Female,Low,Married,Master's,Clerk,Phoenix,Sports,200.25,9.0,Online,2,2,24.0,High,Not Sensitive,0.38,1,Medium,Smartphone,Credit Card,2024-10-01 23:00:00,Yes,No,Impulsive,Standard,One-time,7,Returned
CUST-001773,48.0,Female,Middle,Single,Master's,Manager,Chicago,Home Appliances,372.58,11.0,Online,4,5,17.0,Low,Somewhat Sensitive,0.67,4,High,Smartphone,Credit Card,2023-09-07 06:00:00,Yes,No,Planned,Standard,One-time,20,Returned
CUST-001774,35.0,Male,Middle,Married,Master's,Doctor,Denver,Electronics,475.49,16.0,Online,5,1,10.0,High,Not Sensitive,0.92,4,None,Desktop,PayPal,2023-03-14 12:00:00,Yes,No,Wants-based,Standard,One-time,23,Returned
CUST-001775,61.0,Female,High,Married,High School,Manager,Houston,Books,253.51,5.0,Mixed,2,1,16.0,High,Very Sensitive,0.96,3,Medium,Desktop,Credit Card,2024-11-01 21:00:00,Yes,No,Need-based,Express,One-time,10,Returned
CUST-001776,42.0,Female,Middle,Divorced,Master's,Teacher,Denver,Books,226.12,11.0,Online,4,4,22.0,None,Somewhat Sensitive,0.06,2,Medium,Tablet,Other,2023-09-13 04:00:00,No,No,Impulsive,Standard,One-time,28,Returned
CUST-001777,67.0,Male,Middle,Married,Bachelor's,Clerk,Seattle,Furniture,375.53,9.0,Online,4,2,3.0,Low,Not Sensitive,0.49,8,Medium,Smartphone,Credit Card,2023-09-28 05:00:00,No,No,Impulsive,No Preference,One-time,18,Returned
CUST-001778,26.0,Male,High,Widowed,High School,Manager,Denver,Home Appliances,165.28,20.0,Online,2,3,12.0,Medium,Not Sensitive,0.93,4,High,Smartphone,Credit Card,2023-06-10 12:00:00,No,Yes,Impulsive,No Preference,One-time,27,Returned
CUST-001779,30.0,Male,Low,Single,High School,Engineer,Phoenix,Electronics,41.7,5.0,Online,5,2,20.0,Low,Very Sensitive,0.63,4,Low,Desktop,PayPal,2024-10-03 18:00:00,Yes,No,Need-based,Standard,One-time,15,Returned
CUST-001780,65.0,Female,Middle,Married,Bachelor's,Engineer,Los Angeles,Furniture,366.79,5.0,In-Store,5,1,22.0,None,Somewhat Sensitive,0.86,9,High,Desktop,PayPal,2024-06-24 05:00:00,No,Yes,Impulsive,Standard,One-time,9,Returned
CUST-001781,35.0,Female,Low,Married,Bachelor's,Manager,New York,Books,294.3,9.0,Online,1,1,12.0,High,Somewhat Sensitive,0.11,3,Medium,Tablet,Credit Card,2023-11-30 18:00:00,No,Yes,Planned,Express,One-time,6,Returned
CUST-001782,39.0,Female,Middle,Single,Master's,Manager,Seattle,Groceries,417.28,13.0,Online,3,5,1.0,Low,Somewhat Sensitive,0.44,1,Low,Smartphone,Credit Card,2023-10-29 07:00:00,Yes,Yes,Planned,Standard,One-time,7,Returned
CUST-001783,58.0,Female,Low,Widowed,Bachelor's,Student,Phoenix,Electronics,340.72,8.0,Online,3,2,24.0,Medium,Somewhat Sensitive,0.76,3,High,Desktop,Credit Card,2024-04-23 02:00:00,No,Yes,Planned,Standard,One-time,25,Returned
CUST-001784,60.0,Male,Middle,Single,High School,Engineer,Miami,Clothing,161.47,19.0,In-Store,2,1,19.0,None,Somewhat Sensitive,0.68,9,Low,Smartphone,Debit Card,2023-05-28 23:00:00,Yes,No,Need-based,Standard,Installments,26,Returned
CUST-001785,70.0,Female,Middle,Single,Bachelor's,Engineer,Los Angeles,Books,80.8,15.0,Mixed,5,1,19.0,Low,Not Sensitive,0.28,3,Medium,Smartphone,Credit Card,2023-04-23 11:00:00,Yes,Yes,Planned,Standard,One-time,19,Returned
CUST-001786,68.0,Male,Low,Married,Bachelor's,Artist,New York,Home Appliances,286.48,15.0,In-Store,4,5,0.0,Low,Not Sensitive,0.13,5,Low,Tablet,Credit Card,2024-08-07 12:00:00,No,Yes,Planned,Standard,One-time,22,Delivered
CUST-001787,64.0,Female,Low,Married,High School,Manager,Phoenix,Sports,30.98,1.0,Online,4,2,4.0,Medium,Somewhat Sensitive,0.1,3,High,Desktop,Debit Card,2024-10-23 04:00:00,No,No,Impulsive,Standard,One-time,24,Returned
CUST-001788,54.0,Male,Middle,Single,High School,Doctor,Denver,Clothing,160.88,3.0,Online,5,3,24.0,Low,Very Sensitive,0.82,9,High,Smartphone,Debit Card,2023-04-28 16:00:00,Yes,Yes,Need-based,Standard,One-time,11,Delivered
CUST-001789,26.0,Female,Middle,Single,High School,Student,Seattle,Furniture,300.25,13.0,In-Store,2,2,23.0,High,Somewhat Sensitive,0.36,1,Medium,Smartphone,Cash,2023-08-10 11:00:00,No,No,Need-based,Standard,One-time,27,Returned
CUST-001790,42.0,Female,Low,Divorced,Bachelor's,Technician,Chicago,Books,294.16,12.0,Mixed,4,1,7.0,Medium,Very Sensitive,0.62,10,Low,Smartphone,Credit Card,2024-06-07 04:00:00,No,Yes,Impulsive,Standard,One-time,29,Returned
CUST-001791,54.0,Male,Middle,Married,Bachelor's,Student,Denver,Groceries,167.54,2.0,In-Store,5,5,10.0,None,Somewhat Sensitive,0.38,4,Low,Smartphone,PayPal,2023-08-14 20:00:00,Yes,No,Planned,Express,One-time,10,Delivered
CUST-001792,68.0,Female,High,Married,Bachelor's,Technician,New York,Beauty,244.55,4.0,In-Store,2,4,19.0,Low,Somewhat Sensitive,0.4,1,High,Desktop,PayPal,2024-12-10 15:00:00,Yes,No,Planned,Standard,One-time,28,Returned
CUST-001793,41.0,Female,Low,Single,Bachelor's,Technician,Houston,Groceries,,14.0,Online,5,2,10.0,Medium,Somewhat Sensitive,0.56,10,Medium,Smartphone,Credit Card,2023-02-14 05:00:00,No,Yes,Need-based,Standard,One-time,22,Delivered
CUST-001794,30.0,Female,High,Married,High School,Artist,Houston,Home Appliances,109.73,15.0,Online,4,2,9.0,None,Not Sensitive,0.82,7,Low,Smartphone,Credit Card,2023-01-26 01:00:00,Yes,No,Planned,Express,One-time,1,Returned
CUST-001795,45.0,Male,High,Married,Master's,Technician,Los Angeles,Furniture,318.59,16.0,Online,5,1,17.0,Medium,Very Sensitive,0.2,2,Low,Desktop,PayPal,2023-01-03 10:00:00,Yes,No,Need-based,Standard,One-time,8,Returned
CUST-001796,39.0,Male,Low,Married,Bachelor's,Manager,Seattle,Beauty,6.88,13.0,In-Store,4,2,3.0,None,Not Sensitive,0.73,10,Medium,Smartphone,Other,2024-11-27 09:00:00,No,Yes,Impulsive,No Preference,One-time,14,Returned
CUST-001797,35.0,Female,Low,Single,Bachelor's,Sales,Denver,Beauty,402.48,3.0,Online,3,4,12.0,High,Very Sensitive,0.04,10,Medium,Smartphone,Debit Card,2024-05-07 13:00:00,Yes,Yes,Need-based,Standard,One-time,10,Delivered
CUST-001798,41.0,Male,Middle,Single,Bachelor's,Engineer,Houston,Home Appliances,74.97,15.0,Online,1,1,12.0,High,Very Sensitive,0.74,8,High,Desktop,Other,2024-12-18 08:00:00,No,Yes,Planned,Standard,One-time,12,Returned
CUST-001799,39.0,Female,Low,Single,High School,Artist,Houston,Beauty,435.67,16.0,Online,1,5,21.0,Medium,Not Sensitive,0.46,2,Medium,Tablet,Debit Card,2023-06-08 07:00:00,No,No,Need-based,Express,Installments,30,Returned
CUST-001800,22.0,Female,Low,Single,Doctorate,Artist,Miami,Home Appliances,60.2,1.0,Online,5,3,7.0,Low,Very Sensitive,0.09,3,Low,Desktop,Credit Card,2024-11-20 03:00:00,Yes,No,Need-based,Standard,One-time,24,Returned
CUST-001801,66.0,Female,Low,Married,Bachelor's,Manager,Denver,Clothing,198.45,19.0,Online,5,1,17.0,Medium,Very Sensitive,0.34,2,Low,Smartphone,Debit Card,2024-03-03 17:00:00,No,Yes,Need-based,Standard,One-time,26,Returned
CUST-001802,24.0,Female,Middle,Married,Doctorate,Engineer,Seattle,Sports,183.61,19.0,Online,2,1,8.0,Medium,Somewhat Sensitive,0.44,2,Medium,Smartphone,Credit Card,2023-10-25 16:00:00,Yes,Yes,Impulsive,Standard,One-time,15,Returned
CUST-001803,64.0,Female,Low,Single,Master's,Engineer,Chicago,Furniture,296.48,16.0,In-Store,1,5,8.0,None,Somewhat Sensitive,0.65,9,High,Smartphone,PayPal,2023-07-31 14:00:00,Yes,Yes,Planned,Standard,Installments,12,Delivered
CUST-001804,21.0,Female,Low,Single,Bachelor's,Clerk,Phoenix,Groceries,211.57,8.0,In-Store,5,4,17.0,None,Very Sensitive,0.43,9,Low,Smartphone,Debit Card,2023-11-05 15:00:00,Yes,Yes,Wants-based,Express,One-time,13,Delivered
CUST-001805,68.0,Male,Low,Single,Master's,Doctor,Seattle,Electronics,214.63,14.0,Mixed,3,4,5.0,Low,Not Sensitive,0.72,4,High,Smartphone,Credit Card,2023-09-17 23:00:00,No,No,Planned,Standard,One-time,25,Returned
CUST-001806,36.0,Female,Low,Single,Bachelor's,Sales,Los Angeles,Home Appliances,299.35,17.0,Online,5,1,4.0,High,Somewhat Sensitive,0.88,10,Medium,Smartphone,Credit Card,2024-08-07 01:00:00,Yes,Yes,Impulsive,Standard,One-time,0,Returned
CUST-001807,49.0,Female,Middle,Married,Doctorate,Doctor,Seattle,Furniture,83.86,11.0,Online,2,1,11.0,Medium,Somewhat Sensitive,0.38,5,Medium,Smartphone,Credit Card,2023-04-15 16:00:00,Yes,No,Need-based,Express,One-time,30,Delivered
CUST-001808,62.0,Male,Middle,Married,Master's,Technician,Phoenix,Clothing,49.53,13.0,Online,1,5,18.0,High,Very Sensitive,0.48,8,Medium,Desktop,Credit Card,2024-01-27 09:00:00,Yes,No,Need-based,Standard,One-time,8,Returned
CUST-001809,33.0,Male,Middle,Single,Master's,Teacher,Denver,Sports,181.89,14.0,In-Store,3,1,10.0,Medium,Very Sensitive,0.59,10,High,Smartphone,Cash,2024-05-12 01:00:00,Yes,No,Need-based,No Preference,One-time,18,Returned
CUST-001810,25.0,Male,Middle,Single,High School,Student,Denver,Sports,372.16,5.0,Online,2,3,22.0,High,Somewhat Sensitive,0.03,3,Medium,Smartphone,Credit Card,2023-02-05 09:00:00,Yes,Yes,Impulsive,Standard,One-time,30,Returned
CUST-001811,50.0,Male,High,Single,Bachelor's,Engineer,Phoenix,Books,213.45,14.0,Online,2,3,13.0,High,Somewhat Sensitive,0.91,9,None,Smartphone,Credit Card,2024-01-29 22:00:00,No,No,Wants-based,Standard,One-time,29,Returned
CUST-001812,68.0,Male,High,Single,Master's,Teacher,New York,Furniture,477.76,9.0,Online,4,4,12.0,None,Very Sensitive,0.18,9,Medium,Smartphone,Credit Card,2023-06-21 19:00:00,No,No,Planned,Standard,One-time,10,Delivered
CUST-001813,46.0,Female,High,Single,High School,Artist,Phoenix,Furniture,188.28,6.0,Online,2,2,9.0,None,Somewhat Sensitive,0.08,2,High,Smartphone,Debit Card,2024-12-01 12:00:00,No,Yes,Planned,Express,One-time,11,Returned
CUST-001814,57.0,Female,Middle,Married,Master's,Student,Miami,Clothing,410.64,4.0,Online,1,2,9.0,Medium,Very Sensitive,0.31,3,None,Tablet,Credit Card,2024-01-27 05:00:00,Yes,Yes,Planned,Standard,One-time,18,Returned
CUST-001815,51.0,Female,Low,Married,Bachelor's,Doctor,Denver,Groceries,273.53,4.0,Online,2,3,23.0,Low,Somewhat Sensitive,0.01,6,Medium,Smartphone,Debit Card,2023-04-23 08:00:00,No,Yes,Planned,Express,One-time,12,Delivered
CUST-001816,27.0,Female,Low,Single,Bachelor's,Sales,Los Angeles,Books,236.04,13.0,Online,5,2,11.0,High,Not Sensitive,0.5,3,Medium,Desktop,Credit Card,2024-02-07 00:00:00,Yes,No,Impulsive,No Preference,One-time,1,Returned
CUST-001817,30.0,Female,Middle,Married,Master's,Doctor,Seattle,Home Appliances,9.62,2.0,In-Store,3,2,19.0,Low,Very Sensitive,0.29,4,Medium,Desktop,PayPal,2024-01-17 05:00:00,Yes,Yes,Impulsive,Standard,Installments,28,Returned
CUST-001818,67.0,Male,High,Married,High School,Artist,Houston,Groceries,34.22,20.0,Mixed,1,3,10.0,Low,Very Sensitive,0.7,3,Low,Desktop,Debit Card,2023-03-07 09:00:00,Yes,No,Need-based,Standard,Installments,19,Returned
CUST-001819,22.0,Male,Middle,Married,Bachelor's,Engineer,Miami,Electronics,229.65,13.0,Mixed,3,2,12.0,None,Somewhat Sensitive,0.68,9,Medium,Desktop,Cash,2023-03-05 10:00:00,Yes,Yes,Need-based,Express,One-time,26,Delivered
CUST-001820,43.0,Female,Low,Widowed,Bachelor's,Technician,Seattle,Furniture,277.21,6.0,Online,1,1,22.0,Low,Somewhat Sensitive,0.36,6,High,Smartphone,PayPal,2024-07-24 02:00:00,No,No,Need-based,Standard,One-time,4,Returned
CUST-001821,29.0,Female,Low,Married,Master's,Clerk,Houston,Sports,204.65,1.0,In-Store,3,5,15.0,Medium,Very Sensitive,0.03,3,Medium,Smartphone,PayPal,2023-04-28 00:00:00,Yes,Yes,Impulsive,Standard,One-time,20,Returned
CUST-001822,27.0,Male,Middle,Married,Doctorate,Doctor,New York,Furniture,321.45,6.0,Online,1,4,24.0,High,Somewhat Sensitive,0.57,1,Medium,Smartphone,Credit Card,2024-06-26 08:00:00,Yes,No,Need-based,Standard,One-time,10,Returned
CUST-001823,36.0,Male,Middle,Single,High School,Sales,Chicago,Groceries,200.82,5.0,Mixed,5,1,17.0,None,Somewhat Sensitive,0.06,7,High,Desktop,Credit Card,2023-05-28 01:00:00,No,Yes,Impulsive,Express,One-time,8,Delivered
CUST-001824,64.0,Male,Low,Married,Bachelor's,Doctor,New York,Groceries,285.85,18.0,Mixed,3,1,16.0,Low,Very Sensitive,0.8,7,Low,Smartphone,Other,2023-07-16 06:00:00,Yes,No,Wants-based,Express,One-time,14,Returned
CUST-001825,,Female,Middle,Divorced,High School,Student,Seattle,Books,236.9,8.0,Online,2,1,13.0,Low,Very Sensitive,0.17,6,Medium,Tablet,Cash,2023-03-17 06:00:00,No,No,Impulsive,Standard,One-time,26,Returned
CUST-001826,42.0,Male,Middle,Single,Doctorate,Manager,Los Angeles,Clothing,333.5,8.0,In-Store,4,5,10.0,Medium,Very Sensitive,0.48,7,None,Smartphone,Other,2024-01-05 02:00:00,Yes,Yes,Impulsive,No Preference,One-time,26,Delivered
CUST-001827,67.0,Female,Low,Widowed,Master's,Student,Chicago,Books,462.84,15.0,Mixed,3,4,17.0,High,Somewhat Sensitive,0.88,10,None,Desktop,Credit Card,2024-01-06 22:00:00,Yes,No,Planned,Standard,Installments,8,Returned
CUST-001828,31.0,Male,High,Single,Bachelor's,Manager,Miami,Groceries,208.9,7.0,Online,1,1,0.0,None,Very Sensitive,0.18,6,Medium,Smartphone,Debit Card,2023-04-25 21:00:00,Yes,No,Planned,No Preference,Subscription,3,Returned
CUST-001829,18.0,Female,Low,Single,High School,Student,New York,Furniture,106.97,5.0,Online,1,3,22.0,None,Somewhat Sensitive,0.35,9,Low,Smartphone,PayPal,2024-10-01 10:00:00,Yes,No,Planned,Standard,One-time,7,Delivered
CUST-001830,45.0,Female,Low,Single,High School,Doctor,Chicago,Beauty,179.78,10.0,Online,2,4,15.0,Low,Very Sensitive,0.15,3,Low,Smartphone,Credit Card,2024-08-21 19:00:00,No,Yes,Impulsive,Standard,One-time,13,Returned
CUST-001831,22.0,Female,High,Single,Bachelor's,Doctor,New York,Electronics,276.99,17.0,Online,5,4,3.0,Low,Somewhat Sensitive,0.65,7,Low,Smartphone,PayPal,2024-07-10 00:00:00,No,Yes,Planned,Standard,One-time,28,Delivered
CUST-001832,45.0,Female,High,Divorced,High School,Sales,Phoenix,Electronics,298.92,5.0,Mixed,2,4,1.0,Medium,Somewhat Sensitive,0.62,4,None,Desktop,Debit Card,2023-10-07 04:00:00,No,Yes,Impulsive,Standard,Installments,3,Returned
CUST-001833,49.0,Female,High,Divorced,Bachelor's,Student,Miami,Beauty,121.29,15.0,Mixed,4,4,2.0,High,Very Sensitive,0.11,2,Medium,Smartphone,Credit Card,2023-11-14 04:00:00,No,No,Impulsive,Standard,One-time,28,Returned
CUST-001834,26.0,Female,Low,Single,Bachelor's,Engineer,Seattle,Books,122.9,19.0,Mixed,5,1,15.0,Low,Not Sensitive,0.19,3,Medium,Smartphone,Credit Card,2024-03-10 07:00:00,No,No,Wants-based,No Preference,Installments,29,Returned
CUST-001835,31.0,Female,Low,Single,Doctorate,Doctor,Los Angeles,Home Appliances,450.82,,Online,2,5,24.0,High,Somewhat Sensitive,0.92,4,High,Smartphone,Debit Card,2023-07-08 22:00:00,Yes,No,Need-based,Express,One-time,28,Returned
CUST-001836,39.0,Male,Middle,Married,Bachelor's,Engineer,Denver,Books,166.36,15.0,Online,1,4,17.0,High,Very Sensitive,0.6,7,High,Smartphone,Credit Card,2024-11-15 23:00:00,No,No,Need-based,Standard,Installments,0,Delivered
CUST-001837,64.0,Female,Middle,Single,High School,Sales,Houston,Home Appliances,259.56,11.0,In-Store,1,1,13.0,None,Somewhat Sensitive,0.82,1,Medium,Desktop,Debit Card,2024-01-08 08:00:00,Yes,Yes,Planned,Standard,One-time,25,Returned
CUST-001838,23.0,Male,Middle,Widowed,High School,Clerk,Chicago,Sports,231.23,13.0,Online,2,2,0.0,High,Very Sensitive,0.47,5,High,Smartphone,Debit Card,2023-03-11 06:00:00,Yes,Yes,Planned,Standard,One-time,26,Returned
CUST-001839,21.0,Female,Middle,Single,Master's,Clerk,Los Angeles,Clothing,348.94,16.0,In-Store,4,2,0.0,Medium,Somewhat Sensitive,0.23,4,None,Tablet,Debit Card,2024-03-23 14:00:00,No,No,Planned,Standard,One-time,24,Returned
CUST-001840,23.0,Male,Middle,Single,Bachelor's,Engineer,Phoenix,Home Appliances,375.01,7.0,Online,1,5,0.0,Medium,Somewhat Sensitive,0.72,7,Medium,Tablet,Credit Card,2023-01-19 23:00:00,Yes,Yes,Impulsive,Standard,One-time,26,Returned
CUST-001841,32.0,Male,Middle,Single,Bachelor's,Sales,Chicago,Electronics,416.41,16.0,Online,1,4,12.0,Low,Somewhat Sensitive,0.97,10,Low,Desktop,Credit Card,2023-08-08 10:00:00,No,Yes,Planned,Standard,Installments,3,Returned
CUST-001842,,Female,Middle,Married,Bachelor's,Sales,Los Angeles,Furniture,64.23,20.0,In-Store,4,5,7.0,None,Somewhat Sensitive,0.4,3,Low,Smartphone,PayPal,2024-12-07 04:00:00,No,No,Need-based,Express,One-time,30,Delivered
CUST-001843,25.0,Female,Low,Married,Doctorate,Artist,New York,Furniture,477.98,5.0,Online,2,1,7.0,None,Not Sensitive,0.15,10,Low,Desktop,PayPal,2024-10-10 19:00:00,Yes,Yes,Need-based,Express,One-time,14,Returned
CUST-001844,45.0,Male,High,Single,Bachelor's,Technician,Houston,Clothing,11.39,15.0,Online,2,3,24.0,High,Very Sensitive,0.25,2,Low,Smartphone,Debit Card,2024-06-26 04:00:00,No,Yes,Wants-based,Standard,Subscription,26,Returned
CUST-001845,49.0,Female,Low,Divorced,Master's,Engineer,Los Angeles,Home Appliances,17.89,18.0,Online,3,2,0.0,High,Very Sensitive,0.96,6,Low,Smartphone,Credit Card,2024-05-07 06:00:00,No,Yes,Wants-based,Express,One-time,26,Returned
CUST-001846,18.0,Male,Middle,Married,Bachelor's,Manager,Seattle,Groceries,373.57,13.0,Online,4,1,12.0,Medium,Somewhat Sensitive,0.23,5,Low,Smartphone,Cash,2023-10-14 22:00:00,Yes,Yes,Planned,Standard,One-time,6,Delivered
CUST-001847,43.0,Female,Low,Married,Bachelor's,Student,Chicago,Furniture,226.0,16.0,Online,5,3,0.0,Medium,Very Sensitive,0.89,10,High,Desktop,Credit Card,2024-09-12 06:00:00,Yes,Yes,Impulsive,Express,One-time,12,Returned
CUST-001848,64.0,Male,Middle,Married,High School,Manager,New York,Home Appliances,168.93,15.0,Online,2,4,,Medium,Very Sensitive,0.81,9,Medium,Smartphone,Debit Card,2024-01-17 00:00:00,Yes,Yes,Planned,Standard,One-time,12,Returned
CUST-001849,,Male,Middle,Married,Bachelor's,Artist,Houston,Beauty,186.81,14.0,In-Store,3,4,24.0,Medium,Somewhat Sensitive,0.64,10,Low,Smartphone,Credit Card,2024-01-14 14:00:00,No,Yes,Impulsive,Express,One-time,8,Returned
CUST-001850,65.0,Male,Middle,Single,High School,Teacher,Miami,Electronics,83.97,3.0,Online,2,4,4.0,Medium,Somewhat Sensitive,0.17,6,High,Desktop,Debit Card,2023-12-31 08:00:00,Yes,Yes,Need-based,Standard,One-time,10,Delivered
CUST-001851,41.0,Female,Middle,Married,High School,Artist,New York,Clothing,282.2,8.0,Online,3,1,6.0,Low,Very Sensitive,0.07,8,Low,Desktop,Credit Card,2024-03-26 15:00:00,Yes,Yes,Impulsive,Express,One-time,9,Returned
CUST-001852,69.0,Female,Middle,Married,High School,Sales,Chicago,Home Appliances,429.11,5.0,In-Store,3,3,20.0,Low,Somewhat Sensitive,0.72,1,Low,Smartphone,Credit Card,2024-03-09 15:00:00,Yes,No,Need-based,Express,One-time,26,Returned
CUST-001853,41.0,Male,Low,Single,High School,Doctor,Denver,Home Appliances,487.31,5.0,Online,4,1,4.0,Low,Not Sensitive,0.21,8,Medium,Smartphone,PayPal,2024-06-12 21:00:00,Yes,No,Planned,No Preference,Installments,0,Delivered
CUST-001854,64.0,Male,Middle,Married,Bachelor's,Technician,Miami,Home Appliances,225.99,18.0,Online,5,4,5.0,Medium,Not Sensitive,0.91,9,High,Smartphone,Credit Card,2024-08-03 16:00:00,No,No,Impulsive,Express,One-time,17,Returned
CUST-001855,52.0,Female,High,Divorced,High School,Doctor,Denver,Books,162.42,4.0,In-Store,5,5,9.0,High,Somewhat Sensitive,0.91,3,Low,Desktop,Debit Card,2024-07-20 16:00:00,No,No,Impulsive,Express,One-time,3,Returned
CUST-001856,67.0,Female,Low,Single,Master's,Clerk,New York,Beauty,422.67,14.0,Online,3,3,22.0,High,Somewhat Sensitive,0.51,3,Medium,Desktop,Debit Card,2023-01-24 13:00:00,Yes,No,Impulsive,Standard,One-time,15,Returned
CUST-001857,41.0,Male,Middle,Divorced,Master's,Clerk,Denver,Groceries,468.14,10.0,Online,3,2,21.0,High,Not Sensitive,0.15,4,High,Smartphone,Other,2023-09-19 06:00:00,Yes,Yes,Impulsive,Standard,One-time,18,Returned
CUST-001858,64.0,Male,Middle,Single,Bachelor's,Doctor,Houston,Furniture,384.51,15.0,Online,5,5,11.0,High,Somewhat Sensitive,0.12,6,High,Desktop,PayPal,2024-12-11 17:00:00,Yes,No,Planned,Express,One-time,14,Delivered
